               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.052827,            0.033138,           0.0085018,             0.80097,             0.39436,             0.41656,             0.19461,             0.04596,            0.018146,            0.010913,           0.0045718,           0.0045718,            0.047072
                  96,            0.052484,            0.032443,           0.0082212,             0.75362,             0.39983,             0.38398,             0.17624,            0.045462,            0.018129,            0.010596,           0.0045964,           0.0045964,            0.046496
                  97,            0.053671,            0.034189,           0.0085758,             0.86117,             0.39489,             0.45057,             0.20806,            0.045799,            0.017803,            0.010917,           0.0046205,           0.0046205,             0.04592
                  98,            0.049258,            0.033834,           0.0083283,             0.89136,             0.37962,             0.45479,             0.22524,            0.042289,            0.017374,            0.010582,           0.0046439,           0.0046439,            0.045344
                  99,            0.054112,            0.034139,           0.0083573,             0.79974,             0.35029,             0.37594,             0.14968,             0.04924,            0.019812,            0.012138,           0.0046666,           0.0046666,            0.044767
                 100,            0.051825,            0.032753,           0.0085689,             0.77698,             0.38218,             0.39975,             0.19704,            0.044966,            0.017566,             0.01053,           0.0046887,           0.0046887,            0.044189
                 101,            0.047329,              0.0332,           0.0084586,             0.91291,             0.39575,             0.46556,             0.22398,            0.043239,            0.017457,           0.0096216,           0.0047102,           0.0047102,             0.04361
                 102,            0.052349,             0.03238,           0.0078028,             0.80345,             0.42873,             0.45095,             0.20923,             0.04243,            0.017461,            0.010546,           0.0047311,           0.0047311,            0.043031
                 103,            0.049693,            0.032678,           0.0087032,             0.80389,             0.34298,             0.37671,             0.16766,            0.048143,            0.020041,             0.01133,           0.0047513,           0.0047513,            0.042451
                 104,            0.054505,             0.03254,           0.0086041,             0.85719,             0.38743,             0.43395,             0.20745,            0.044659,            0.018062,            0.010848,           0.0047709,           0.0047709,            0.041871
                 105,            0.052137,            0.032333,           0.0085685,             0.82386,             0.28785,             0.34322,             0.15254,             0.04811,            0.020461,            0.015309,           0.0047898,           0.0047898,             0.04129
                 106,            0.050689,            0.032706,           0.0084045,             0.82696,             0.35924,             0.40263,             0.18718,            0.047959,            0.019472,             0.01145,           0.0048081,           0.0048081,            0.040708
                 107,            0.052278,            0.032079,           0.0083001,             0.76053,             0.39121,             0.40833,             0.19392,            0.045658,            0.018125,            0.011387,           0.0048257,           0.0048257,            0.040126
                 108,             0.04821,            0.032883,           0.0080015,              0.7933,             0.44556,             0.46062,             0.22575,            0.042209,             0.01726,            0.010302,           0.0048427,           0.0048427,            0.039543
                 109,            0.048102,            0.031415,           0.0071153,             0.87677,             0.39333,             0.45852,             0.23018,            0.043272,            0.017365,            0.010813,            0.004859,            0.004859,            0.038959
                 110,            0.048149,            0.031696,           0.0075292,             0.88945,             0.41026,             0.47588,             0.22896,            0.042474,            0.017982,            0.010017,           0.0048747,           0.0048747,            0.038375
                 111,            0.050748,            0.032741,           0.0072208,             0.85427,             0.41173,             0.44959,             0.20177,            0.044864,            0.017435,            0.010928,           0.0048897,           0.0048897,             0.03779
                 112,            0.048498,            0.032137,           0.0071762,             0.85615,              0.4175,             0.46405,             0.22616,            0.042342,            0.017433,            0.010311,           0.0049041,           0.0049041,            0.037204
                 113,            0.045963,            0.031912,           0.0075219,             0.82179,             0.44086,             0.46929,             0.23002,            0.041479,              0.0174,            0.010403,           0.0049178,           0.0049178,            0.036618
                 114,            0.047562,            0.031058,           0.0073028,             0.82783,             0.43018,             0.46847,              0.2304,            0.042258,            0.017587,           0.0096497,           0.0049309,           0.0049309,            0.036031
                 115,            0.048988,            0.032738,           0.0078419,             0.85728,             0.38879,             0.44657,             0.20591,             0.04471,            0.017979,            0.011476,           0.0049433,           0.0049433,            0.035443
                 116,            0.047114,            0.032003,           0.0079005,             0.85218,             0.40363,             0.45948,             0.22366,            0.042735,            0.017319,           0.0099122,           0.0049551,           0.0049551,            0.034855
                 117,            0.047037,            0.031645,           0.0070421,             0.89275,             0.42776,             0.48268,             0.24815,            0.040565,             0.01719,              0.0098,           0.0049662,           0.0049662,            0.034266
                 118,            0.047271,            0.031865,           0.0071538,             0.83813,             0.39429,             0.45728,             0.23215,            0.041835,            0.017445,            0.010378,           0.0049767,           0.0049767,            0.033677
                 119,             0.04482,            0.031101,           0.0073283,             0.76682,             0.45336,             0.44577,             0.22785,             0.04005,            0.016904,            0.010232,           0.0049865,           0.0049865,            0.033086
                 120,            0.045918,            0.030955,           0.0074371,             0.87623,             0.41894,              0.4881,             0.24298,            0.041548,            0.016569,           0.0092045,           0.0049957,           0.0049957,            0.032496
                 121,            0.047277,            0.031557,           0.0074251,             0.87498,             0.43019,             0.48966,             0.24724,            0.040852,            0.016807,           0.0094193,           0.0050042,           0.0050042,            0.031904
                 122,            0.047202,            0.032756,           0.0071752,             0.78478,             0.44528,             0.45931,             0.23034,            0.042433,            0.016704,            0.010836,           0.0050121,           0.0050121,            0.031312
                 123,            0.044887,            0.031046,           0.0069305,             0.88439,             0.43821,              0.5007,             0.25971,            0.039646,            0.016515,           0.0098207,           0.0050193,           0.0050193,            0.030719
                 124,            0.046973,            0.032132,           0.0074707,             0.85923,             0.44699,             0.48826,             0.23165,            0.042843,            0.016959,           0.0098697,           0.0050259,           0.0050259,            0.030126
                 125,            0.046621,            0.031336,           0.0065073,             0.88538,              0.3648,             0.42383,             0.21255,            0.042853,            0.018222,            0.011405,           0.0050318,           0.0050318,            0.029532
                 126,            0.045366,             0.03307,           0.0075955,             0.38892,             0.27527,             0.27973,             0.13512,            0.061045,            0.021525,             0.02084,           0.0050371,           0.0050371,            0.028937
                 127,            0.045522,             0.03237,           0.0070824,             0.70248,             0.36922,             0.35247,             0.17482,            0.049527,             0.01948,            0.017026,           0.0050418,           0.0050418,            0.028342
                 128,             0.04493,            0.030873,           0.0071024,              0.8295,               0.422,             0.45881,             0.22031,            0.042801,            0.018088,            0.010484,           0.0050458,           0.0050458,            0.027746
                 129,            0.043465,            0.031562,           0.0074089,             0.89115,             0.43005,             0.48017,             0.23848,            0.040938,            0.017365,            0.010569,           0.0050492,           0.0050492,            0.027149
