               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  99,            0.015905,            0.013288,           0.0012154,             0.84033,             0.58644,             0.64206,             0.42846,            0.027896,            0.015682,           0.0089836,           0.0078311,           0.0078311,           0.0078311
                 100,            0.015927,            0.013714,           0.0010778,             0.78915,             0.62958,             0.66048,             0.44008,            0.028473,            0.015953,           0.0087724,           0.0077907,           0.0077907,           0.0077907
                 101,            0.015551,            0.012956,           0.0011231,             0.82485,             0.64519,             0.70489,             0.47386,            0.028277,            0.016105,           0.0074805,             0.00775,             0.00775,             0.00775
                 102,            0.016177,            0.013664,           0.0009297,               0.867,             0.64116,             0.69223,             0.45529,            0.027977,            0.015961,            0.007992,           0.0077091,           0.0077091,           0.0077091
                 103,            0.015659,            0.013335,           0.0010678,             0.83863,             0.64794,             0.70698,             0.47094,            0.027912,             0.01583,           0.0073262,           0.0076679,           0.0076679,           0.0076679
                 104,            0.016208,            0.013454,          0.00099378,             0.90045,             0.68044,              0.7228,             0.48742,             0.02801,            0.014763,             0.00736,           0.0076265,           0.0076265,           0.0076265
                 105,            0.015336,            0.013144,          0.00099622,             0.93085,             0.64327,              0.7008,             0.47604,            0.028495,            0.016247,           0.0071585,           0.0075848,           0.0075848,           0.0075848
                 106,            0.015682,            0.012938,          0.00092696,             0.85508,             0.66864,             0.71779,             0.49032,            0.028548,            0.016446,           0.0067876,            0.007543,            0.007543,            0.007543
                 107,            0.016004,            0.013006,           0.0010248,             0.82297,             0.63704,             0.69241,             0.47327,             0.02831,            0.016104,           0.0073142,           0.0075009,           0.0075009,           0.0075009
                 108,            0.015878,             0.01321,           0.0010839,             0.82451,             0.65305,             0.67028,             0.44948,            0.028879,            0.016928,           0.0080969,           0.0074585,           0.0074585,           0.0074585
                 109,            0.015395,            0.012893,           0.0011336,             0.84027,             0.69424,             0.73024,             0.48944,            0.028795,             0.01596,            0.007285,            0.007416,            0.007416,            0.007416
                 110,            0.015278,            0.013055,          0.00098761,              0.8812,             0.69546,             0.74089,             0.50589,            0.028153,            0.016157,           0.0072064,           0.0073733,           0.0073733,           0.0073733
                 111,             0.01543,            0.013555,           0.0010017,             0.91767,             0.64044,              0.7297,              0.4992,            0.028248,            0.015937,           0.0074799,           0.0073303,           0.0073303,           0.0073303
                 112,            0.014964,            0.012936,           0.0009597,             0.81766,             0.71659,             0.74939,             0.50342,            0.028131,            0.016275,           0.0060816,           0.0072872,           0.0072872,           0.0072872
                 113,            0.015041,            0.012414,          0.00096302,             0.83009,             0.68322,             0.72071,             0.48654,            0.028399,            0.015995,           0.0078841,           0.0072438,           0.0072438,           0.0072438
                 114,            0.015488,            0.013038,          0.00087923,             0.84501,             0.65224,             0.69698,             0.47536,             0.02823,            0.016105,           0.0083711,           0.0072003,           0.0072003,           0.0072003
                 115,            0.014533,            0.012338,          0.00086811,             0.91528,             0.65094,             0.72605,             0.49217,            0.028129,            0.015999,           0.0075662,           0.0071566,           0.0071566,           0.0071566
                 116,            0.015086,            0.013084,          0.00085967,             0.90575,              0.6991,             0.74212,             0.50205,            0.028054,            0.016443,           0.0062364,           0.0071127,           0.0071127,           0.0071127
                 117,            0.015328,            0.013143,          0.00089218,             0.93985,             0.65074,              0.7299,             0.49206,            0.028137,            0.017003,           0.0070327,           0.0070686,           0.0070686,           0.0070686
                 118,            0.014959,            0.013022,          0.00098546,             0.87658,              0.6768,             0.74011,             0.50596,            0.027952,            0.016794,           0.0069593,           0.0070243,           0.0070243,           0.0070243
                 119,            0.014715,            0.012536,          0.00080343,             0.89871,               0.625,             0.70441,             0.47519,            0.027897,            0.016181,           0.0072061,           0.0069799,           0.0069799,           0.0069799
                 120,            0.015057,            0.013048,          0.00096856,             0.94009,             0.62563,             0.70643,             0.45906,            0.028278,            0.016117,            0.006674,           0.0069353,           0.0069353,           0.0069353
                 121,            0.014667,            0.012864,          0.00092297,             0.89921,             0.65773,              0.7188,             0.49203,            0.028114,            0.016771,           0.0074328,           0.0068906,           0.0068906,           0.0068906
                 122,            0.014264,            0.012256,          0.00085709,             0.87193,             0.63659,             0.70716,             0.47642,            0.028057,            0.017013,           0.0079857,           0.0068457,           0.0068457,           0.0068457
                 123,            0.014462,            0.012485,          0.00083433,             0.82682,             0.65639,             0.69734,             0.47591,            0.028252,            0.016889,           0.0074542,           0.0068006,           0.0068006,           0.0068006
                 124,            0.014403,             0.01247,          0.00085314,             0.83533,             0.68465,             0.71733,              0.4756,            0.028102,            0.017318,           0.0084057,           0.0067555,           0.0067555,           0.0067555
                 125,            0.014083,            0.012504,          0.00084719,             0.75959,             0.70793,             0.70803,             0.46758,            0.028056,              0.0169,           0.0084238,           0.0067101,           0.0067101,           0.0067101
                 126,            0.014398,            0.012445,          0.00090792,             0.86725,             0.65131,             0.71909,             0.48658,            0.028137,             0.01647,           0.0073812,           0.0066647,           0.0066647,           0.0066647
