               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 110,            0.023719,            0.018625,           0.0017503,             0.84513,             0.61633,             0.69506,              0.4182,            0.031334,            0.014928,           0.0078327,           0.0073733,           0.0073733,           0.0073733
                 111,            0.022964,            0.018006,           0.0018452,             0.67215,             0.70212,             0.66195,                 0.4,            0.030857,            0.014616,           0.0079824,           0.0073303,           0.0073303,           0.0073303
                 112,            0.022495,            0.018576,           0.0017215,              0.8694,             0.60815,             0.66923,             0.39439,             0.03091,            0.014593,           0.0088666,           0.0072872,           0.0072872,           0.0072872
                 113,            0.022416,            0.018475,           0.0017644,             0.90092,             0.55946,             0.64499,             0.40133,            0.029609,            0.014983,           0.0089553,           0.0072438,           0.0072438,           0.0072438
                 114,             0.02228,             0.01788,           0.0017893,             0.87821,             0.57746,             0.60694,             0.37572,            0.030728,            0.015419,            0.010439,           0.0072003,           0.0072003,           0.0072003
                 115,            0.022354,            0.018205,            0.001763,             0.79058,             0.62876,             0.63643,             0.39891,            0.030338,            0.014917,             0.01034,           0.0071566,           0.0071566,           0.0071566
                 116,            0.022774,            0.018725,           0.0016765,              0.7951,             0.59884,             0.62886,             0.39345,            0.030448,            0.015188,            0.010073,           0.0071127,           0.0071127,           0.0071127
                 117,            0.022376,            0.018033,           0.0015571,             0.73231,             0.56262,             0.61596,             0.38137,             0.03136,            0.015278,           0.0093026,           0.0070686,           0.0070686,           0.0070686
                 118,            0.022137,            0.018223,           0.0016574,             0.79263,             0.60265,             0.66317,             0.42117,            0.030513,            0.015666,           0.0081523,           0.0070243,           0.0070243,           0.0070243
                 119,            0.022132,            0.017895,           0.0017539,             0.85446,             0.63071,             0.67676,             0.43311,            0.031505,            0.016317,           0.0079405,           0.0069799,           0.0069799,           0.0069799
                 120,            0.021484,            0.018046,           0.0015255,             0.88043,              0.6342,             0.67596,             0.42946,            0.030748,            0.015803,           0.0085906,           0.0069353,           0.0069353,           0.0069353
                 121,            0.022588,            0.018218,           0.0016743,             0.81764,             0.60322,              0.6271,             0.38499,            0.030637,            0.015231,           0.0096587,           0.0068906,           0.0068906,           0.0068906
                 122,            0.021526,             0.01791,           0.0015157,              0.7565,              0.6204,             0.63042,              0.4051,            0.029951,            0.014859,           0.0085984,           0.0068457,           0.0068457,           0.0068457
                 123,            0.022703,            0.018262,           0.0015643,             0.80136,             0.57758,             0.64256,             0.39095,            0.030398,            0.014345,           0.0086646,           0.0068006,           0.0068006,           0.0068006
                 124,            0.021927,             0.01773,           0.0016651,             0.82613,             0.63871,             0.68703,             0.45368,            0.030542,            0.015323,           0.0069454,           0.0067555,           0.0067555,           0.0067555
                 125,            0.021356,            0.017894,           0.0015824,              0.8516,             0.59977,             0.67677,             0.42913,            0.030339,            0.015075,            0.007915,           0.0067101,           0.0067101,           0.0067101
                 126,            0.021474,            0.018136,            0.001353,             0.81373,             0.61185,             0.66589,             0.41785,            0.029765,             0.01492,           0.0091174,           0.0066647,           0.0066647,           0.0066647
                 127,            0.020935,            0.017262,           0.0015545,             0.78705,             0.65416,             0.69322,             0.43001,             0.03111,            0.015372,           0.0091187,           0.0066191,           0.0066191,           0.0066191
                 128,            0.021397,            0.017433,           0.0015132,             0.76942,             0.56813,             0.62975,             0.39733,            0.029881,            0.015659,           0.0098856,           0.0065734,           0.0065734,           0.0065734
                 129,             0.02204,            0.018133,           0.0015316,             0.83688,             0.58935,             0.65212,             0.41429,            0.030499,            0.015341,           0.0095381,           0.0065276,           0.0065276,           0.0065276
                 130,            0.020398,            0.017707,           0.0014521,             0.85018,             0.62032,              0.6972,             0.42916,            0.029615,            0.014783,           0.0093383,           0.0064816,           0.0064816,           0.0064816
                 131,            0.021008,            0.016944,           0.0013989,             0.81652,             0.64377,             0.67694,             0.42859,            0.029602,            0.014686,           0.0091015,           0.0064356,           0.0064356,           0.0064356
                 132,            0.021342,            0.017288,           0.0014363,             0.74471,             0.68733,             0.69275,             0.43668,            0.030573,            0.015062,           0.0085808,           0.0063895,           0.0063895,           0.0063895
                 133,            0.019887,            0.016828,           0.0012976,             0.80239,             0.65701,             0.69053,             0.44088,            0.029995,             0.01489,           0.0087723,           0.0063432,           0.0063432,           0.0063432
                 134,            0.020787,            0.017166,           0.0014015,              0.8503,             0.58589,             0.61619,             0.38752,            0.030428,            0.015716,            0.010526,           0.0062969,           0.0062969,           0.0062969
                 135,            0.019855,            0.016326,           0.0014465,             0.78793,             0.55621,              0.5903,             0.37426,            0.029892,            0.015157,            0.011526,           0.0062505,           0.0062505,           0.0062505
                 136,            0.020885,            0.017417,           0.0012596,             0.83805,             0.57933,              0.6306,             0.40115,            0.030485,            0.014991,           0.0096637,            0.006204,            0.006204,            0.006204
                 137,            0.019658,            0.016931,           0.0012058,             0.72793,             0.62142,             0.63527,             0.40513,            0.029752,            0.015727,           0.0097784,           0.0061574,           0.0061574,           0.0061574
                 138,            0.020458,            0.017114,           0.0014308,             0.78875,             0.58466,              0.6072,             0.38729,            0.030116,             0.01606,            0.011137,           0.0061107,           0.0061107,           0.0061107
                 139,            0.019859,            0.017047,           0.0013849,             0.80007,             0.54974,             0.59459,              0.3789,            0.030534,             0.01654,            0.010066,            0.006064,            0.006064,            0.006064
                 140,            0.020323,            0.017216,           0.0013322,             0.70911,             0.63695,             0.64331,              0.4078,            0.029673,            0.014945,            0.010108,           0.0060172,           0.0060172,           0.0060172
                 141,            0.020643,            0.017668,           0.0013359,             0.81524,             0.56084,             0.63827,              0.3987,            0.030373,             0.01488,            0.010016,           0.0059704,           0.0059704,           0.0059704
                 142,            0.020795,            0.017801,           0.0011551,             0.80679,             0.63024,              0.6564,             0.42361,            0.030237,            0.015594,           0.0091824,           0.0059235,           0.0059235,           0.0059235
                 143,            0.020367,            0.017091,           0.0012759,             0.81783,             0.63899,             0.68787,             0.42821,            0.030437,            0.015204,            0.008611,           0.0058766,           0.0058766,           0.0058766
                 144,            0.019327,            0.016924,           0.0011759,             0.86573,             0.60463,             0.65171,             0.40263,            0.030537,            0.016599,           0.0094779,           0.0058296,           0.0058296,           0.0058296
                 145,            0.019379,            0.016218,           0.0013578,             0.86218,             0.60014,             0.66461,             0.40792,             0.02992,            0.015636,           0.0089332,           0.0057826,           0.0057826,           0.0057826
                 146,            0.019288,            0.016528,           0.0012986,             0.72189,             0.66101,             0.66297,             0.41777,            0.029633,            0.015361,           0.0088434,           0.0057355,           0.0057355,           0.0057355
                 147,            0.018932,            0.015986,           0.0010483,             0.77842,              0.6317,             0.67618,             0.41165,            0.030423,            0.015327,           0.0086536,           0.0056884,           0.0056884,           0.0056884
                 148,            0.019895,            0.016927,           0.0011678,             0.90177,             0.57532,             0.65772,             0.42341,            0.029908,            0.015195,           0.0083624,           0.0056413,           0.0056413,           0.0056413
                 149,            0.019508,            0.016331,           0.0011721,             0.74367,             0.56784,             0.62344,             0.38838,            0.030757,            0.016778,            0.011038,           0.0055942,           0.0055942,           0.0055942
                 150,            0.019536,            0.016153,            0.001123,             0.83119,             0.57846,             0.64396,             0.41124,            0.030393,            0.016295,           0.0087744,           0.0055471,           0.0055471,           0.0055471
                 151,            0.019017,             0.01644,           0.0011943,             0.81112,              0.5985,             0.65907,             0.42075,            0.030001,              0.0165,           0.0087954,              0.0055,              0.0055,              0.0055
                 152,            0.019272,            0.016455,           0.0011586,             0.89759,               0.612,             0.67831,             0.43242,            0.029708,            0.015477,           0.0086886,           0.0054529,           0.0054529,           0.0054529
                 153,            0.019157,            0.016991,           0.0011445,              0.8269,             0.62688,             0.68335,             0.43475,            0.030003,            0.015222,           0.0078292,           0.0054058,           0.0054058,           0.0054058
                 154,            0.018895,            0.016107,            0.001118,             0.81966,             0.60322,             0.67386,              0.4248,            0.029594,            0.014885,             0.00914,           0.0053587,           0.0053587,           0.0053587
                 155,            0.018992,            0.016844,           0.0011418,             0.69062,             0.64108,             0.63776,             0.41271,            0.029721,             0.01574,            0.010435,           0.0053116,           0.0053116,           0.0053116
